task_id,task,framework,fold,task_type,type,acc,auc,logloss,score
3,kr-vs-kp,AutoCompBoost Deep,8,binary,auc,0.987460815,0.9984635991,,0.9984635991
3,kr-vs-kp,AutoCompBoost Deep,9,binary,auc,0.9937304075,0.9998030255,,0.9998030255
3,kr-vs-kp,AutoCompBoost Deep,10,binary,auc,0.9937304075,0.9996060511,,0.9996060511
31,credit-g,AutoCompBoost Deep,1,binary,auc,0.74,0.7766666667,,0.7766666667
31,credit-g,AutoCompBoost Deep,2,binary,auc,0.73,0.7004761905,,0.7004761905
31,credit-g,AutoCompBoost Deep,3,binary,auc,0.7,0.7128571429,,0.7128571429
31,credit-g,AutoCompBoost Deep,4,binary,auc,0.79,0.7814285714,,0.7814285714
31,credit-g,AutoCompBoost Deep,5,binary,auc,0.72,0.7452380952,,0.7452380952
3917,kc1,AutoCompBoost Deep,1,binary,auc,0.8578199052,0.7906773743,,0.7906773743
3917,kc1,AutoCompBoost Deep,2,binary,auc,0.8625592417,0.7728701117,,0.7728701117
3917,kc1,AutoCompBoost Deep,3,binary,auc,0.8530805687,0.8050803073,,0.8050803073
3917,kc1,AutoCompBoost Deep,4,binary,auc,0.8578199052,0.8067756214,,0.8067756214
3917,kc1,AutoCompBoost Deep,5,binary,auc,0.8483412322,0.7253149472,,0.7253149472
3917,kc1,AutoCompBoost Deep,6,binary,auc,0.8578199052,0.8025195778,,0.8025195778
3917,kc1,AutoCompBoost Deep,7,binary,auc,0.8483412322,0.7777494042,,0.7777494042
3917,kc1,AutoCompBoost Deep,8,binary,auc,0.8341232227,0.8134150494,,0.8134150494
3917,kc1,AutoCompBoost Deep,9,binary,auc,0.8767772512,0.8619339462,,0.8619339462
3917,kc1,AutoCompBoost Deep,10,binary,auc,0.8428571429,0.7492977528,,0.7492977528
3945,KDDCup09_appetency,AutoCompBoost Deep,4,binary,auc,0.9822,0.7143342508,,0.7143342508
7592,adult,AutoCompBoost Deep,1,binary,auc,0.8503582395,0.9041574317,,0.9041574317
7592,adult,AutoCompBoost Deep,2,binary,auc,0.8470829069,0.8978226079,,0.8978226079
7592,adult,AutoCompBoost Deep,3,binary,auc,0.8536036036,0.9063874333,,0.9063874333
7592,adult,AutoCompBoost Deep,4,binary,auc,0.8521703522,0.9077918332,,0.9077918332
7592,adult,AutoCompBoost Deep,5,binary,auc,0.8503276003,0.8993082947,,0.8993082947
7592,adult,AutoCompBoost Deep,6,binary,auc,0.842956593,0.8971532421,,0.8971532421
7592,adult,AutoCompBoost Deep,7,binary,auc,0.845004095,0.9040084415,,0.9040084415
7592,adult,AutoCompBoost Deep,8,binary,auc,0.8513513514,0.9021835967,,0.9021835967
7592,adult,AutoCompBoost Deep,9,binary,auc,0.8533988534,0.9136787375,,0.9136787375
7592,adult,AutoCompBoost Deep,10,binary,auc,0.852989353,0.905327741,,0.905327741
9952,phoneme,AutoCompBoost Deep,1,binary,auc,0.8170055453,0.8878626231,,0.8878626231
9952,phoneme,AutoCompBoost Deep,2,binary,auc,0.8669131238,0.9242813395,,0.9242813395
9952,phoneme,AutoCompBoost Deep,3,binary,auc,0.831792976,0.9007375943,,0.9007375943
9952,phoneme,AutoCompBoost Deep,4,binary,auc,0.8262476895,0.9117356515,,0.9117356515
9952,phoneme,AutoCompBoost Deep,5,binary,auc,0.8407407407,0.9014845252,,0.9014845252
9952,phoneme,AutoCompBoost Deep,6,binary,auc,0.8481481481,0.9034727285,,0.9034727285
9952,phoneme,AutoCompBoost Deep,7,binary,auc,0.8481481481,0.9277785141,,0.9277785141
9952,phoneme,AutoCompBoost Deep,8,binary,auc,0.8351851852,0.9083935317,,0.9083935317
9952,phoneme,AutoCompBoost Deep,9,binary,auc,0.8388888889,0.9114049423,,0.9114049423
9952,phoneme,AutoCompBoost Deep,10,binary,auc,0.8259259259,0.9126760098,,0.9126760098
9977,nomao,AutoCompBoost Deep,1,binary,auc,0.9332753119,0.9814942036,,0.9814942036
9977,nomao,AutoCompBoost Deep,2,binary,auc,0.9486510009,0.9859540137,,0.9859540137
9977,nomao,AutoCompBoost Deep,3,binary,auc,0.9387873513,0.982501536,,0.982501536
9977,nomao,AutoCompBoost Deep,4,binary,auc,0.9457499275,0.9857991728,,0.9857991728
9977,nomao,AutoCompBoost Deep,5,binary,auc,0.9344357412,0.9825934921,,0.9825934921
9977,nomao,AutoCompBoost Deep,6,binary,auc,0.9437028439,0.9868038907,,0.9868038907
9977,nomao,AutoCompBoost Deep,7,binary,auc,0.9428322693,0.9839218726,,0.9839218726
9977,nomao,AutoCompBoost Deep,8,binary,auc,0.9495066744,0.987709939,,0.987709939
9977,nomao,AutoCompBoost Deep,9,binary,auc,0.9402205456,0.9830523551,,0.9830523551
9977,nomao,AutoCompBoost Deep,10,binary,auc,0.9402205456,0.9847003725,,0.9847003725
10101,blood-transfusion-service-center,AutoCompBoost Deep,1,binary,auc,0.76,0.75,,0.75
10101,blood-transfusion-service-center,AutoCompBoost Deep,2,binary,auc,0.7733333333,0.8581871345,,0.8581871345
10101,blood-transfusion-service-center,AutoCompBoost Deep,3,binary,auc,0.7466666667,0.6881091618,,0.6881091618
10101,blood-transfusion-service-center,AutoCompBoost Deep,4,binary,auc,0.7466666667,0.6915204678,,0.6915204678
10101,blood-transfusion-service-center,AutoCompBoost Deep,5,binary,auc,0.8,0.8070175439,,0.8070175439
10101,blood-transfusion-service-center,AutoCompBoost Deep,6,binary,auc,0.7733333333,0.7188109162,,0.7188109162
10101,blood-transfusion-service-center,AutoCompBoost Deep,7,binary,auc,0.7733333333,0.7889863548,,0.7889863548
10101,blood-transfusion-service-center,AutoCompBoost Deep,8,binary,auc,0.7866666667,0.7704678363,,0.7704678363
10101,blood-transfusion-service-center,AutoCompBoost Deep,9,binary,auc,0.8243243243,0.6950464396,,0.6950464396
10101,blood-transfusion-service-center,AutoCompBoost Deep,10,binary,auc,0.7702702703,0.7301341589,,0.7301341589
14965,bank-marketing,AutoCompBoost Deep,1,binary,auc,0.896948253,0.8864837663,,0.8864837663
14965,bank-marketing,AutoCompBoost Deep,2,binary,auc,0.899579739,0.8961684368,,0.8961684368
14965,bank-marketing,AutoCompBoost Deep,3,binary,auc,0.899579739,0.8983865652,,0.8983865652
14965,bank-marketing,AutoCompBoost Deep,4,binary,auc,0.901570449,0.9059257456,,0.9059257456
14965,bank-marketing,AutoCompBoost Deep,5,binary,auc,0.898031409,0.9112812108,,0.9112812108
14965,bank-marketing,AutoCompBoost Deep,6,binary,auc,0.895155939,0.8847702494,,0.8847702494
14965,bank-marketing,AutoCompBoost Deep,7,binary,auc,0.8898473789,0.8805872615,,0.8805872615
14965,bank-marketing,AutoCompBoost Deep,8,binary,auc,0.899358549,0.9041445367,,0.9041445367
14965,bank-marketing,AutoCompBoost Deep,9,binary,auc,0.902012829,0.8980647969,,0.8980647969
14965,bank-marketing,AutoCompBoost Deep,10,binary,auc,0.895377129,0.9101965746,,0.9101965746
146606,higgs,AutoCompBoost Deep,1,binary,auc,0.6713921469,0.7440194443,,0.7440194443
146606,higgs,AutoCompBoost Deep,2,binary,auc,0.6668026517,0.7323044052,,0.7323044052
146606,higgs,AutoCompBoost Deep,3,binary,auc,0.6669046405,0.7401196074,,0.7401196074
146606,higgs,AutoCompBoost Deep,4,binary,auc,0.666190719,0.7444230059,,0.7444230059
146606,higgs,AutoCompBoost Deep,5,binary,auc,0.6712901581,0.7493741606,,0.7493741606
146606,higgs,AutoCompBoost Deep,6,binary,auc,0.6737378888,0.7467140979,,0.7467140979
146606,higgs,AutoCompBoost Deep,7,binary,auc,0.6791432942,0.7486183945,,0.7486183945
146606,higgs,AutoCompBoost Deep,8,binary,auc,0.6692503825,0.743088341,,0.743088341
146606,higgs,AutoCompBoost Deep,10,binary,auc,0.6894441611,0.7593749011,,0.7593749011
146818,Australian,AutoCompBoost Deep,2,binary,auc,0.8985507246,0.8798811545,,0.8798811545
146818,Australian,AutoCompBoost Deep,3,binary,auc,0.7971014493,0.8913412564,,0.8913412564
146818,Australian,AutoCompBoost Deep,4,binary,auc,0.7971014493,0.9138370119,,0.9138370119
146818,Australian,AutoCompBoost Deep,6,binary,auc,0.8985507246,0.966893039,,0.966893039
146818,Australian,AutoCompBoost Deep,8,binary,auc,0.8985507246,0.9051282051,,0.9051282051
167120,numerai28.6,AutoCompBoost Deep,1,binary,auc,0.5165074751,0.5229704648,,0.5229704648
167120,numerai28.6,AutoCompBoost Deep,2,binary,auc,0.5181686047,0.5295060616,,0.5295060616
167120,numerai28.6,AutoCompBoost Deep,3,binary,auc,0.5154692691,0.5235031535,,0.5235031535
167120,numerai28.6,AutoCompBoost Deep,4,binary,auc,0.5204526578,0.5249107038,,0.5249107038
167120,numerai28.6,AutoCompBoost Deep,5,binary,auc,0.5176495017,0.5268393534,,0.5268393534
167120,numerai28.6,AutoCompBoost Deep,6,binary,auc,0.5209717608,0.5272313098,,0.5272313098
167120,numerai28.6,AutoCompBoost Deep,7,binary,auc,0.5212832226,0.5356293095,,0.5356293095
167120,numerai28.6,AutoCompBoost Deep,8,binary,auc,0.5162998339,0.5264101849,,0.5264101849
167120,numerai28.6,AutoCompBoost Deep,9,binary,auc,0.5234634551,0.531583233,,0.531583233
167120,numerai28.6,AutoCompBoost Deep,10,binary,auc,0.521179402,0.5270913007,,0.5270913007
168912,sylvine,AutoCompBoost Deep,6,binary,auc,0.9296875,0.9649963379,,0.9649963379
3,kr-vs-kp,constant predictor,1,binary,auc,0.521875,0.5,,0.5
3,kr-vs-kp,constant predictor,2,binary,auc,0.521875,0.5,,0.5
3,kr-vs-kp,constant predictor,3,binary,auc,0.521875,0.5,,0.5
3,kr-vs-kp,constant predictor,4,binary,auc,0.521875,0.5,,0.5
3,kr-vs-kp,constant predictor,5,binary,auc,0.521875,0.5,,0.5
3,kr-vs-kp,constant predictor,6,binary,auc,0.521875,0.5,,0.5
3,kr-vs-kp,constant predictor,7,binary,auc,0.520376,0.5,,0.5
3,kr-vs-kp,constant predictor,8,binary,auc,0.523511,0.5,,0.5
3,kr-vs-kp,constant predictor,9,binary,auc,0.523511,0.5,,0.5
3,kr-vs-kp,constant predictor,10,binary,auc,0.523511,0.5,,0.5
3,kr-vs-kp,Random Forest,1,binary,auc,0.990625,0.999726,,0.999726
3,kr-vs-kp,Random Forest,2,binary,auc,0.984375,0.998474,,0.998474
3,kr-vs-kp,Random Forest,3,binary,auc,0.99375,0.999217,,0.999217
3,kr-vs-kp,Random Forest,4,binary,auc,1,1,,1
3,kr-vs-kp,Random Forest,5,binary,auc,1,1,,1
3,kr-vs-kp,Random Forest,6,binary,auc,0.996875,1,,1
3,kr-vs-kp,Random Forest,7,binary,auc,0.984326,0.998819,,0.998819
3,kr-vs-kp,Random Forest,8,binary,auc,0.981191,0.995785,,0.995785
3,kr-vs-kp,Random Forest,9,binary,auc,0.984326,0.999567,,0.999567
3,kr-vs-kp,Random Forest,10,binary,auc,0.99373,0.999921,,0.999921
3,kr-vs-kp,Random Forest tuned,1,binary,auc,0.99375,0.999883,,0.999883
3,kr-vs-kp,Random Forest tuned,2,binary,auc,0.99375,0.999961,,0.999961
3,kr-vs-kp,Random Forest tuned,3,binary,auc,0.996875,0.999609,,0.999609
3,kr-vs-kp,Random Forest tuned,4,binary,auc,1,1,,1
3,kr-vs-kp,Random Forest tuned,5,binary,auc,1,1,,1
3,kr-vs-kp,Random Forest tuned,6,binary,auc,1,1,,1
3,kr-vs-kp,Random Forest tuned,7,binary,auc,0.99373,0.999921,,0.999921
3,kr-vs-kp,Random Forest tuned,8,binary,auc,0.981191,0.997104,,0.997104
3,kr-vs-kp,Random Forest tuned,9,binary,auc,0.996865,1,,1
3,kr-vs-kp,Random Forest tuned,10,binary,auc,1,1,,1
3,kr-vs-kp,auto-sklearn,4,binary,auc,1,1,,1
3,kr-vs-kp,auto-sklearn,1,binary,auc,0.996875,0.999961,,0.999961
3,kr-vs-kp,auto-sklearn,2,binary,auc,0.9875,0.999648,,0.999648
3,kr-vs-kp,auto-sklearn,9,binary,auc,1,1,,1
3,kr-vs-kp,auto-sklearn,10,binary,auc,0.996865,1,,1
3,kr-vs-kp,auto-sklearn,5,binary,auc,1,1,,1
3,kr-vs-kp,auto-sklearn,3,binary,auc,0.996875,0.999452,,0.999452
3,kr-vs-kp,auto-sklearn,6,binary,auc,1,1,,1
3,kr-vs-kp,auto-sklearn,7,binary,auc,0.990596,0.999882,,0.999882
3,kr-vs-kp,auto-sklearn,8,binary,auc,0.990596,0.999409,,0.999409
3,kr-vs-kp,H2O-AutoML,1,binary,auc,0.996875,0.999961,,0.999961
3,kr-vs-kp,H2O-AutoML,2,binary,auc,0.984375,0.999883,,0.999883
3,kr-vs-kp,H2O-AutoML,3,binary,auc,0.996875,0.999569,,0.999569
3,kr-vs-kp,H2O-AutoML,4,binary,auc,1,1,,1
3,kr-vs-kp,H2O-AutoML,5,binary,auc,1,1,,1
3,kr-vs-kp,H2O-AutoML,6,binary,auc,1,1,,1
3,kr-vs-kp,H2O-AutoML,7,binary,auc,0.99373,0.999961,,0.999961
3,kr-vs-kp,H2O-AutoML,8,binary,auc,0.99373,0.99937,,0.99937
3,kr-vs-kp,H2O-AutoML,9,binary,auc,0.99373,1,,1
3,kr-vs-kp,H2O-AutoML,10,binary,auc,0.996865,1,,1
3,kr-vs-kp,TPOT,1,binary,auc,0.99375,0.9991,,0.9991
3,kr-vs-kp,TPOT,2,binary,auc,0.9875,0.999609,,0.999609
3,kr-vs-kp,TPOT,3,binary,auc,0.99375,0.999452,,0.999452
3,kr-vs-kp,TPOT,6,binary,auc,1,1,,1
3,kr-vs-kp,TPOT,4,binary,auc,1,1,,1
3,kr-vs-kp,TPOT,5,binary,auc,1,1,,1
3,kr-vs-kp,TPOT,7,binary,auc,0.99373,1,,1
3,kr-vs-kp,TPOT,8,binary,auc,0.996865,0.9987,,0.9987
3,kr-vs-kp,TPOT,10,binary,auc,0.996865,1,,1
3,kr-vs-kp,TPOT,9,binary,auc,1,1,,1
3,kr-vs-kp,Auto-Weka,2,binary,auc,0.934375,0.968083,,0.968083
3,kr-vs-kp,Auto-Weka,3,binary,auc,0.93125,0.966538,,0.966538
3,kr-vs-kp,Auto-Weka,1,binary,auc,0.996875,0.999961,,0.999961
3,kr-vs-kp,Auto-Weka,5,binary,auc,0.934375,0.953955,,0.953955
3,kr-vs-kp,Auto-Weka,4,binary,auc,0.996875,0.99998,,0.99998
3,kr-vs-kp,Auto-Weka,7,binary,auc,0.924765,0.965332,,0.965332
3,kr-vs-kp,Auto-Weka,6,binary,auc,0.946875,0.975461,,0.975461
3,kr-vs-kp,Auto-Weka,8,binary,auc,0.934169,0.973586,,0.973586
3,kr-vs-kp,Auto-Weka,9,binary,auc,0.952978,0.979456,,0.979456
3,kr-vs-kp,Auto-Weka,10,binary,auc,0.952978,0.977584,,0.977584
31,credit-g,constant predictor,1,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,2,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,3,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,4,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,5,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,6,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,7,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,8,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,9,binary,auc,0.7,0.5,,0.5
31,credit-g,constant predictor,10,binary,auc,0.7,0.5,,0.5
31,credit-g,Random Forest,1,binary,auc,0.8,0.86381,,0.86381
31,credit-g,Random Forest,2,binary,auc,0.75,0.782143,,0.782143
31,credit-g,Random Forest,3,binary,auc,0.75,0.757143,,0.757143
31,credit-g,Random Forest,5,binary,auc,0.71,0.788571,,0.788571
31,credit-g,Random Forest,4,binary,auc,0.8,0.770476,,0.770476
31,credit-g,Random Forest,6,binary,auc,0.78,0.826429,,0.826429
31,credit-g,Random Forest,7,binary,auc,0.78,0.818571,,0.818571
31,credit-g,Random Forest,8,binary,auc,0.79,0.815952,,0.815952
31,credit-g,Random Forest,9,binary,auc,0.75,0.746905,,0.746905
31,credit-g,Random Forest,10,binary,auc,0.76,0.776667,,0.776667
31,credit-g,Random Forest tuned,1,binary,auc,0.79,0.869524,,0.869524
31,credit-g,Random Forest tuned,2,binary,auc,0.75,0.788571,,0.788571
31,credit-g,Random Forest tuned,3,binary,auc,0.77,0.765238,,0.765238
31,credit-g,Random Forest tuned,4,binary,auc,0.78,0.763571,,0.763571
31,credit-g,Random Forest tuned,5,binary,auc,0.7,0.762381,,0.762381
31,credit-g,Random Forest tuned,6,binary,auc,0.77,0.832143,,0.832143
31,credit-g,Random Forest tuned,7,binary,auc,0.74,0.811905,,0.811905
31,credit-g,Random Forest tuned,8,binary,auc,0.75,0.82619,,0.82619
31,credit-g,Random Forest tuned,9,binary,auc,0.76,0.747857,,0.747857
31,credit-g,Random Forest tuned,10,binary,auc,0.75,0.787857,,0.787857
31,credit-g,auto-sklearn,1,binary,auc,0.77,0.815238,,0.815238
31,credit-g,auto-sklearn,2,binary,auc,0.7,0.73381,,0.73381
31,credit-g,auto-sklearn,3,binary,auc,0.76,0.762857,,0.762857
31,credit-g,auto-sklearn,7,binary,auc,0.78,0.80381,,0.80381
31,credit-g,auto-sklearn,9,binary,auc,0.71,0.774762,,0.774762
31,credit-g,auto-sklearn,4,binary,auc,0.79,0.78,,0.78
31,credit-g,auto-sklearn,5,binary,auc,0.71,0.772857,,0.772857
31,credit-g,auto-sklearn,8,binary,auc,0.78,0.822381,,0.822381
31,credit-g,auto-sklearn,10,binary,auc,0.78,0.752857,,0.752857
31,credit-g,auto-sklearn,6,binary,auc,0.76,0.807619,,0.807619
31,credit-g,H2O-AutoML,1,binary,auc,0.79,0.855714,,0.855714
31,credit-g,H2O-AutoML,3,binary,auc,0.73,0.752381,,0.752381
31,credit-g,H2O-AutoML,4,binary,auc,0.8,0.767619,,0.767619
31,credit-g,H2O-AutoML,5,binary,auc,0.69,0.768095,,0.768095
31,credit-g,H2O-AutoML,6,binary,auc,0.77,0.827143,,0.827143
31,credit-g,H2O-AutoML,7,binary,auc,0.78,0.813333,,0.813333
31,credit-g,H2O-AutoML,2,binary,auc,0.74,0.738571,,0.738571
31,credit-g,H2O-AutoML,8,binary,auc,0.79,0.835714,,0.835714
31,credit-g,H2O-AutoML,10,binary,auc,0.75,0.769048,,0.769048
31,credit-g,H2O-AutoML,9,binary,auc,0.77,0.760476,,0.760476
31,credit-g,TPOT,2,binary,auc,0.78,0.770476,,0.770476
31,credit-g,TPOT,1,binary,auc,0.75,0.854286,,0.854286
31,credit-g,TPOT,4,binary,auc,0.76,0.801905,,0.801905
31,credit-g,TPOT,5,binary,auc,0.72,0.748095,,0.748095
31,credit-g,TPOT,6,binary,auc,0.77,0.810476,,0.810476
31,credit-g,TPOT,10,binary,auc,0.72,0.747143,,0.747143
31,credit-g,TPOT,7,binary,auc,0.76,0.785714,,0.785714
31,credit-g,TPOT,8,binary,auc,0.75,0.808095,,0.808095
31,credit-g,TPOT,3,binary,auc,0.77,0.774286,,0.774286
31,credit-g,TPOT,9,binary,auc,0.77,0.760952,,0.760952
31,credit-g,Auto-Weka,3,binary,auc,0.76,0.755714,,0.755714
31,credit-g,Auto-Weka,4,binary,auc,0.69,0.747143,,0.747143
31,credit-g,Auto-Weka,9,binary,auc,0.68,0.618095,,0.618095
31,credit-g,Auto-Weka,7,binary,auc,0.73,0.759048,,0.759048
31,credit-g,Auto-Weka,5,binary,auc,0.72,0.801905,,0.801905
31,credit-g,Auto-Weka,8,binary,auc,0.72,0.82881,,0.82881
31,credit-g,Auto-Weka,1,binary,auc,0.73,0.801905,,0.801905
31,credit-g,Auto-Weka,10,binary,auc,0.72,0.717381,,0.717381
31,credit-g,Auto-Weka,2,binary,auc,0.72,0.746667,,0.746667
31,credit-g,Auto-Weka,6,binary,auc,0.75,0.74881,,0.74881
3917,kc1,constant predictor,1,binary,auc,0.848341,0.5,,0.5
3917,kc1,constant predictor,2,binary,auc,0.848341,0.5,,0.5
3917,kc1,constant predictor,3,binary,auc,0.848341,0.5,,0.5
3917,kc1,constant predictor,4,binary,auc,0.843602,0.5,,0.5
3917,kc1,constant predictor,5,binary,auc,0.843602,0.5,,0.5
3917,kc1,constant predictor,6,binary,auc,0.843602,0.5,,0.5
3917,kc1,constant predictor,7,binary,auc,0.843602,0.5,,0.5
3917,kc1,constant predictor,8,binary,auc,0.843602,0.5,,0.5
3917,kc1,constant predictor,9,binary,auc,0.843602,0.5,,0.5
3917,kc1,constant predictor,10,binary,auc,0.847619,0.5,,0.5
3917,kc1,Random Forest,1,binary,auc,0.862559,0.860946,,0.860946
3917,kc1,Random Forest,2,binary,auc,0.876777,0.816865,,0.816865
3917,kc1,Random Forest,3,binary,auc,0.85782,0.870897,,0.870897
3917,kc1,Random Forest,4,binary,auc,0.838863,0.844995,,0.844995
3917,kc1,Random Forest,5,binary,auc,0.810427,0.770174,,0.770174
3917,kc1,Random Forest,6,binary,auc,0.853081,0.811798,,0.811798
3917,kc1,Random Forest,7,binary,auc,0.876777,0.862445,,0.862445
3917,kc1,Random Forest,9,binary,auc,0.886256,0.882874,,0.882874
3917,kc1,Random Forest,8,binary,auc,0.862559,0.850698,,0.850698
3917,kc1,Random Forest,10,binary,auc,0.861905,0.790994,,0.790994
3917,kc1,Random Forest tuned,1,binary,auc,0.876777,0.856145,,0.856145
3917,kc1,Random Forest tuned,2,binary,auc,0.886256,0.823149,,0.823149
3917,kc1,Random Forest tuned,3,binary,auc,0.853081,0.884166,,0.884166
3917,kc1,Random Forest tuned,4,binary,auc,0.853081,0.847463,,0.847463
3917,kc1,Random Forest tuned,5,binary,auc,0.834123,0.782516,,0.782516
3917,kc1,Random Forest tuned,6,binary,auc,0.853081,0.818863,,0.818863
3917,kc1,Random Forest tuned,7,binary,auc,0.886256,0.860827,,0.860827
3917,kc1,Random Forest tuned,8,binary,auc,0.853081,0.860742,,0.860742
3917,kc1,Random Forest tuned,9,binary,auc,0.881517,0.891726,,0.891726
3917,kc1,Random Forest tuned,10,binary,auc,0.866667,0.795822,,0.795822
3917,kc1,auto-sklearn,3,binary,auc,0.853081,0.869675,,0.869675
3917,kc1,auto-sklearn,6,binary,auc,0.862559,0.835036,,0.835036
3917,kc1,auto-sklearn,2,binary,auc,0.876777,0.84375,,0.84375
3917,kc1,auto-sklearn,1,binary,auc,0.862559,0.833013,,0.833013
3917,kc1,auto-sklearn,5,binary,auc,0.862559,0.790773,,0.790773
3917,kc1,auto-sklearn,8,binary,auc,0.85782,0.865509,,0.865509
3917,kc1,auto-sklearn,10,binary,auc,0.861905,0.793452,,0.793452
3917,kc1,auto-sklearn,4,binary,auc,0.872038,0.831205,,0.831205
3917,kc1,auto-sklearn,9,binary,auc,0.895735,0.900238,,0.900238
3917,kc1,H2O-AutoML,1,binary,auc,0.843602,0.852392,,0.852392
3917,kc1,H2O-AutoML,2,binary,auc,0.824645,0.845321,,0.845321
3917,kc1,H2O-AutoML,3,binary,auc,0.838863,0.863041,,0.863041
3917,kc1,H2O-AutoML,4,binary,auc,0.824645,0.82712,,0.82712
3917,kc1,H2O-AutoML,5,binary,auc,0.781991,0.782261,,0.782261
3917,kc1,H2O-AutoML,6,binary,auc,0.744076,0.815288,,0.815288
3917,kc1,H2O-AutoML,7,binary,auc,0.829384,0.841335,,0.841335
3917,kc1,H2O-AutoML,8,binary,auc,0.824645,0.857848,,0.857848
3917,kc1,H2O-AutoML,10,binary,auc,0.771429,0.797928,,0.797928
3917,kc1,H2O-AutoML,9,binary,auc,0.815166,0.881342,,0.881342
3917,kc1,TPOT,5,binary,auc,0.838863,0.784644,,0.784644
3917,kc1,TPOT,1,binary,auc,0.876777,0.844361,,0.844361
3917,kc1,TPOT,2,binary,auc,0.881517,0.836156,,0.836156
3917,kc1,TPOT,6,binary,auc,0.876777,0.835036,,0.835036
3917,kc1,TPOT,3,binary,auc,0.853081,0.868104,,0.868104
3917,kc1,TPOT,7,binary,auc,0.886256,0.868488,,0.868488
3917,kc1,TPOT,8,binary,auc,0.853081,0.854954,,0.854954
3917,kc1,TPOT,9,binary,auc,0.876777,0.892748,,0.892748
3917,kc1,TPOT,10,binary,auc,0.857143,0.782128,,0.782128
3917,kc1,TPOT,4,binary,auc,0.867299,0.843292,,0.843292
3917,kc1,Auto-Weka,1,binary,auc,0.867299,0.82603,,0.82603
3917,kc1,Auto-Weka,4,binary,auc,0.843602,0.830269,,0.830269
3917,kc1,Auto-Weka,3,binary,auc,0.85782,0.859899,,0.859899
3917,kc1,Auto-Weka,6,binary,auc,0.838863,0.799796,,0.799796
3917,kc1,Auto-Weka,2,binary,auc,0.886256,0.814857,,0.814857
3917,kc1,Auto-Weka,5,binary,auc,0.824645,0.729145,,0.729145
3917,kc1,Auto-Weka,7,binary,auc,0.872038,0.830695,,0.830695
3917,kc1,Auto-Weka,10,binary,auc,0.866667,0.784761,,0.784761
3917,kc1,Auto-Weka,8,binary,auc,0.848341,0.807712,,0.807712
3917,kc1,Auto-Weka,9,binary,auc,0.890995,0.858189,,0.858189
3945,kddcup09_appetency,constant predictor,1,binary,auc,0.9822,0.5,,0.5
